episode,reward,episode_length,timestep,reward_ma_50,reward_ma_100
2466,-378.903126,57,447529,176.28530292,173.47381937000003
2467,183.910725,240,447769,176.6673631,172.47605516
2468,170.086478,240,448009,189.7367912,172.43868654999997
2469,301.010496,240,448249,189.56449002000002,171.57171681999998
2470,385.689454,240,448489,202.26708259999998,172.52219316000003
2471,73.778545,240,448729,202.45159721999997,172.38250270999998
2472,-480.132764,79,448808,187.17335594,165.61036243
2473,240.735728,240,449048,184.00322955999997,166.05565991
2474,388.734256,240,449288,183.84957352,165.22234179999998
2475,94.258825,240,449528,176.27731927999997,170.69451784
2476,158.728749,240,449768,176.11121205999999,163.36324498
2477,172.835388,240,450008,175.53253633999998,162.1850769
2478,303.393369,240,450248,180.1056115,164.55958998000003
2479,478.04159,240,450488,186.61937213999997,168.40243863
2480,276.798166,240,450728,188.39037882,168.04013515000003
2481,289.112879,240,450968,188.30394263999997,179.06245187000002
2482,76.343777,240,451208,181.73106902,179.16427581
2483,287.725219,240,451448,185.91007901999998,179.97327177
2484,-439.135156,199,451647,176.35134294,170.66301025
2485,271.135404,240,451887,177.86435219999998,166.35905019
2486,181.759669,240,452127,182.15813445999996,167.30292380999998
2487,293.061009,240,452367,186.3060341,167.43339803000003
2488,288.625177,240,452607,187.20200578,175.04403721999998
2489,174.527617,240,452847,199.74463307999997,172.87426607999998
2490,164.113822,240,453087,192.91023271999998,173.6290029
2491,189.834915,240,453327,191.37043982,171.76238456000002
2492,388.814705,240,453567,189.17387401999997,174.51339474
2493,225.202266,240,453807,187.8629089,174.63079781
2494,180.188379,240,454047,183.65084772000003,172.5134867
2495,-258.681008,146,454193,171.19312205999998,166.15929902
2496,218.134914,240,454433,169.78972692,167.35873017000003
2497,199.62213,240,454673,168.15352347999996,167.37454874
2498,225.127597,240,454913,167.01058452,173.87974252
2499,37.524373,240,455153,158.27302754000002,173.31784926
2500,-441.479284,169,455322,145.0666179,166.00542602
2501,98.064403,240,455562,144.85019564,164.75510616
2502,215.374917,240,455802,158.29019615999997,170.67107173
2503,87.254579,240,456042,154.37500966,168.6231597
2504,293.946607,240,456282,154.7653268,169.84931416
2505,386.549101,240,456522,171.19995921999998,171.66385451999997
2506,118.245399,240,456762,169.89845036000003,171.20246111999998
2507,80.473297,240,457002,165.36093734,169.23606655
2508,-470.151764,64,457066,150.13707622,161.53130442000003
2509,89.169606,240,457306,143.93128188,161.30351966
2510,199.869315,240,457546,144.26055476,161.34214061999998
2511,-469.549484,89,457635,132.4146953,155.9165267
2512,276.566151,240,457875,128.1325993,156.80503414999998
2513,-470.781867,114,457989,112.68624985999999,153.46775058
2514,122.599884,240,458229,113.55747337999999,153.74381555999997
2515,262.342641,240,458469,114.80994136,151.42708217
2516,-384.387503,42,458511,114.70025382,145.49277837
2517,253.40105,240,458751,116.09006032,146.37871171
2518,53.043815,240,458991,113.74920706,151.74299913
2519,300.466856,240,459231,113.73833426000002,151.65141214000002
2520,111.552894,240,459471,108.25560306,155.26134283
2521,487.733377,240,459711,116.5346997,159.49314846
2522,289.015733,240,459951,131.91766963999999,159.54551279
2523,285.978018,240,460191,132.82251544000002,158.4128725
2524,-427.743788,199,460390,116.49295456,150.17126404
2525,64.916609,240,460630,115.90611023999998,146.09171476
2526,269.237084,240,460870,118.11627693999999,147.1137445
2527,174.760724,240,461110,118.15478365999999,146.84366
2528,183.319844,240,461350,115.75331316,147.92946232999998
2529,310.573818,240,461590,112.40395772,149.51166493
2530,209.247881,240,461830,111.05295201999999,149.72166542
2531,-217.525306,208,462038,100.92018832,144.61206548
2532,361.597591,240,462278,106.62526460000001,144.17816681
2533,501.112592,240,462518,110.89301206,148.40154554
2534,67.754386,240,462758,121.0308029,148.69107292
2535,294.520255,240,462998,121.49849992,149.68142606
2536,70.694813,167,463165,119.2772028,150.71766863
2537,295.930984,240,463405,119.3346023,152.8203182
2538,391.572305,240,463645,121.39354486,154.29777532
2539,181.076018,240,463885,121.52451288,160.63457298
2540,587.832523,240,464125,129.9988869,161.45455981
2541,695.038915,240,464365,140.10296689999998,165.73670335999998
2542,-376.242632,94,464459,124.80182015999999,156.98784709
2543,198.403288,240,464699,124.26584059999999,156.06437474999998
2544,-971.436925,105,464804,101.23333452000001,142.44209112
2545,-339.303879,174,464978,99.6208771,135.40699958000002
2546,295.96242,240,465218,101.17742721999998,135.48357707
2547,510.259912,240,465458,107.39018286000001,137.77185316999999
2548,-258.953957,110,465568,97.70855178,132.35956815
2549,311.586297,240,465808,103.18979026000001,130.73140890000002
2550,-477.87217,81,465889,102.46193253999999,123.76427522000002
2551,197.280878,240,466129,104.44626204000001,124.64822884000002
2552,284.495655,240,466369,105.8286768,132.05943648000002
2553,-479.347379,87,466456,94.49663764,124.43582365
2554,-374.501455,84,466540,81.12767640000001,117.9465016
2555,183.793911,240,466780,77.0725726,124.13626591
2556,173.698848,240,467020,78.18164157999999,124.04004597
2557,218.111254,240,467260,80.93440072,123.14766903
2558,208.328028,240,467500,94.50399655999999,122.32053639000002
2559,587.353584,240,467740,104.46767612,124.199479
2560,293.787546,240,467980,106.34604073999999,125.30329775
2561,385.274008,240,468220,123.44251058,127.92860294
2562,285.838753,240,468460,123.62796262,125.88028096
2563,61.765627,240,468700,134.2789125,123.48258118
2564,387.94647,240,468940,139.58584422,126.57165880000001
2565,297.570615,240,469180,140.2904037,127.55017253
2566,471.162169,240,469420,157.40139714,136.05082548000001
2567,713.907287,240,469660,166.61152188,141.3507911
2568,169.648093,240,469900,168.94360744000002,141.34640725
2569,72.551171,240,470140,164.38529373999998,139.061814
2570,380.437556,240,470380,169.76298698,139.00929502
2571,59.395303,240,470620,161.19622549999997,138.8654626
2572,372.017511,240,470860,162.85626106,147.38696535
2573,493.152917,240,471100,166.99975904,149.91113724
2574,193.767205,240,471340,179.42997889999998,147.96146672999998
2575,309.208334,240,471580,184.3158134,150.11096182
2576,393.529128,240,471820,186.80165427999998,152.45896561
2577,409.048483,240,472060,191.48740945999998,154.82109656
2578,103.844791,240,472300,189.89790839999998,152.82561078
2579,-345.789404,157,472457,176.77064395999997,144.58730083999998
2580,170.125073,240,472697,175.9881878,143.52056991
2581,70.302954,240,472937,181.74475299999997,141.33247066
2582,285.809407,240,473177,180.22898932,143.42712696
2583,393.689288,240,473417,178.08052324,144.48676765
2584,-154.826934,117,473534,173.62889683999998,147.32984987
2585,96.796247,240,473774,169.67441668,145.5864583
2586,-254.830819,143,473917,163.16390404,141.22055342
2587,181.365662,240,474157,160.87259759999998,140.10359995000002
2588,200.931316,240,474397,157.05977782,139.22666134000002
2589,493.016897,240,474637,163.29859539999998,142.41155414000002
2590,410.570749,240,474877,159.75335992,144.87612341
2591,-364.476703,78,474955,138.56304756,139.33300723
2592,54.750141,240,475195,147.18290302,135.99236159
2593,-382.142159,65,475260,135.57199408,129.91891733999998
2594,177.886951,240,475500,158.5584716,129.89590306
2595,-384.9653,41,475541,157.64524318,128.63306014
2596,-952.122367,102,475643,132.68354744,116.93048732999999
2597,265.989128,240,475883,127.79813175999999,117.59415730999999
2598,73.254465,240,476123,134.44230019999998,116.07542599
2599,291.257167,240,476363,134.0357176,118.61275393
2600,376.8691,240,476603,151.130543,126.79623776999999
2601,310.884364,240,476843,153.40261271999998,128.92443738
2602,196.386788,240,477083,151.64043537999999,128.73455609
2603,-316.472606,190,477273,154.89793084,124.69728423999999
2604,282.373401,240,477513,168.03542796,124.58155218
2605,384.839472,240,477753,172.05633918,124.56445588999999
2606,172.374373,240,477993,172.02984968,125.10574563
2607,311.979746,240,478233,173.90721951999996,127.42081011999998
2608,110.314759,240,478473,171.94695413999997,133.22547535
2609,160.627744,240,478713,163.41243734,133.94005673
2610,-376.434669,67,478780,150.00799303999997,128.17701689
2611,186.243991,240,479020,146.0273927,134.73495164
2612,291.503088,240,479260,146.14067939999998,134.88432101
2613,173.374356,240,479500,148.37285397999997,141.32588324
2614,463.283494,240,479740,149.87959446,144.73271934000002
2615,-378.884394,68,479808,136.35049428,138.32044899000002
2616,284.726274,240,480048,132.62177638,145.01158676
2617,217.144422,240,480288,122.68651907999998,144.64902048
2618,-226.58047,217,480505,114.76194781999999,141.85277763
2619,393.929384,240,480745,121.18951207999999,142.78740290999997
2620,176.694734,240,480985,117.11465564,143.43882131
2621,681.950315,240,481225,129.56575587999998,145.38099069
2622,82.572281,240,481465,123.77685127999999,143.31655617
2623,291.566459,240,481705,119.74512211999999,143.37244058
2624,67.774439,240,481945,117.22526679999999,148.32762285
2625,403.459509,240,482185,119.1102903,151.71305185
2626,180.404993,240,482425,114.8478076,150.82473094
2627,171.745433,240,482665,110.10174659999998,150.79457803
2628,386.356224,240,482905,115.75197526,152.82494183
2629,785.724715,240,483145,138.38225763999998,157.5764508
2630,209.056924,240,483385,139.16089466,157.57454123
2631,174.736986,240,483625,141.2495753,161.49716415
2632,-17.750831,227,483852,135.17837053999997,157.70367993
2633,-374.703306,83,483935,119.81051866,148.94552095
2634,167.706625,240,484175,126.26118983999999,149.94504333999998
2635,296.01561,240,484415,130.24557710000002,149.95999689
2636,-380.628928,43,484458,127.72961492,145.44675948
2637,-964.816557,125,484583,104.80597054,132.83928407
2638,792.602763,240,484823,116.63939948,136.84958865000002
2639,177.927421,240,485063,110.33760996000001,136.81810268
2640,288.940845,240,485303,107.90501188,133.8291859
2641,-470.19321,74,485377,105.79068174,122.17686465000001
2642,-439.908539,231,485608,95.89750813999999,121.54020558
2643,-368.794906,76,485684,96.16445319999998,115.86822364
2644,601.019216,240,485924,104.62709849999999,131.59278505
2645,188.937275,240,486164,116.10515,136.87519659
2646,193.459288,240,486404,139.0167831,135.85016527
2647,-352.299736,191,486595,126.65100582,127.22456878999999
2648,280.438038,240,486835,130.79467728,132.61848874
2649,365.628306,240,487075,132.28210006,133.15890883
2650,-827.940855,240,487315,108.18590096,129.65822197999998
2651,395.348637,240,487555,109.87518641999999,131.63889957
2652,403.557164,240,487795,114.01859393999999,132.82951466
2653,377.444284,240,488035,127.89693174,141.39743129
2654,-413.199347,185,488220,113.98547678000001,141.01045237
2655,267.979684,240,488460,111.64828102,141.85231009999998
2656,-269.513873,80,488540,102.8105161,137.42018289
2657,396.565787,240,488780,104.50223692,139.20472822
2658,-257.914468,150,488930,97.13765238,134.54230325999998
2659,178.471393,240,489170,97.49452535999998,130.45348135
2660,204.956417,240,489410,109.12234708,129.56517005999999
2661,77.438669,240,489650,106.94624064,126.48681667000001
2662,91.191676,240,489890,102.9400124,124.5403459
