Episodio,Recompensa_Promedio,Desviacion_Estandar
3.750000000000000000e+03,-9.504475060406296194e+00,1.481597908473997194e-02
3.760000000000000000e+03,-9.490177046405325001e+00,3.182767681640807922e-02
3.770000000000000000e+03,-9.488555392829972845e+00,1.523254847311683591e-02
3.780000000000000000e+03,-9.495886387119181649e+00,4.623304821727458602e-03
3.790000000000000000e+03,-9.480111090390714423e+00,3.623479772128046505e-02
3.800000000000000000e+03,-9.494763901698030750e+00,7.448215811715286350e-03
3.810000000000000000e+03,-9.515306291134947969e+00,1.741476255870288981e-03
3.820000000000000000e+03,-9.477446951130566788e+00,9.560872798854092025e-03
3.830000000000000000e+03,-9.496314852588962907e+00,5.515326844167667275e-03
3.840000000000000000e+03,-9.479138779552862104e+00,2.924253040521129776e-03
3.850000000000000000e+03,-9.480904121347588642e+00,7.001066050975168764e-03
3.860000000000000000e+03,-9.511395824073122895e+00,6.237959212779031759e-03
3.870000000000000000e+03,-9.511934095197677408e+00,1.263835112630573576e-02
3.880000000000000000e+03,-9.501211271294859984e+00,1.614635052092960876e-02
3.890000000000000000e+03,-9.489255090224625988e+00,3.711003568051651769e-03
3.900000000000000000e+03,-9.502163824978639539e+00,2.008535191949434306e-03
3.910000000000000000e+03,-9.498854137540110543e+00,5.250364700917664607e-03
3.920000000000000000e+03,-9.480161250043506627e+00,8.166362312108432775e-03
3.930000000000000000e+03,-9.506797571245012790e+00,4.534661621420355004e-03
3.940000000000000000e+03,-9.495622454167246929e+00,2.772071420425348265e-03
3.950000000000000000e+03,-9.501377838007822874e+00,2.059230365227993076e-02
3.960000000000000000e+03,-9.482876496122319310e+00,2.162502252602305219e-02
3.970000000000000000e+03,-9.493440334493701727e+00,6.745536312238620269e-03
3.980000000000000000e+03,-9.512490383685076267e+00,9.681955563992872271e-03
3.990000000000000000e+03,-9.506503456256865547e+00,9.709838276043214478e-03
4.000000000000000000e+03,-9.490175588964481435e+00,5.060697469668085091e-03
4.010000000000000000e+03,-9.508776755225373023e+00,7.407301372840180420e-03
4.020000000000000000e+03,-9.497078395958515884e+00,2.196191059045560223e-03
4.030000000000000000e+03,-9.490523827944649327e+00,7.630911677009244443e-03
4.040000000000000000e+03,-9.492968809250927009e+00,8.796621032690410402e-03
4.050000000000000000e+03,-9.505131132879192535e+00,1.379018598396264395e-02
4.060000000000000000e+03,-9.511111337106553876e+00,2.713533644494781072e-02
4.070000000000000000e+03,-9.500496297784266631e+00,2.838462226084637052e-03
4.080000000000000000e+03,-9.475505714284174985e+00,2.581138069928456957e-02
4.090000000000000000e+03,-9.490014335764273667e+00,2.912143949604484305e-03
4.100000000000000000e+03,-9.488367795696103002e+00,3.561055155365089320e-03
4.110000000000000000e+03,-9.489857991329692766e+00,1.592421562242929411e-02
4.120000000000000000e+03,-9.513779400246377804e+00,8.149518175078362958e-03
4.130000000000000000e+03,-9.502545491784530896e+00,6.692745864891769259e-03
4.140000000000000000e+03,-9.479707005373605000e+00,2.496786760858160648e-02
4.150000000000000000e+03,-9.483617350552766112e+00,5.707829214074422453e-03
4.160000000000000000e+03,-9.485268669743820880e+00,1.972401228222508962e-03
4.170000000000000000e+03,-9.501434891398673699e+00,3.830853861540362004e-03
4.180000000000000000e+03,-9.477707355704691139e+00,1.465566953939578809e-02
4.190000000000000000e+03,-9.510740921407318638e+00,5.173849544694242297e-03
4.200000000000000000e+03,-9.481900720367171687e+00,2.049493649180700316e-02
4.210000000000000000e+03,-9.481329017159279005e+00,2.560665014651863566e-02
4.220000000000000000e+03,-9.505423315249593941e+00,7.399394611435461400e-03
4.230000000000000000e+03,-9.500453097474196085e+00,2.187658143300019731e-03
4.240000000000000000e+03,-9.513424252536580639e+00,1.325539079279192123e-02
4.250000000000000000e+03,-9.475860412488593454e+00,1.452207105795100262e-02
4.260000000000000000e+03,-9.508172862049690366e+00,1.073799178870338267e-02
4.270000000000000000e+03,-9.500841931023948916e+00,9.007414490391774109e-03
4.280000000000000000e+03,-9.505974857802126365e+00,1.050896376561727408e-02
4.290000000000000000e+03,-9.508433078291508522e+00,8.969138916148367002e-03
4.300000000000000000e+03,-9.484226039804156017e+00,6.917150325751464379e-04
4.310000000000000000e+03,-9.505136544187053005e+00,5.558059238755852505e-03
4.320000000000000000e+03,-9.485057994191278041e+00,7.642582410328557785e-03
4.330000000000000000e+03,-9.471723188129139714e+00,1.612531820558871232e-03
4.340000000000000000e+03,-9.460691353454162567e+00,2.141783111516915028e-03
4.350000000000000000e+03,-9.484737203273311934e+00,1.735241486973038150e-02
4.360000000000000000e+03,-9.508006323374715407e+00,1.434268159777740692e-02
4.370000000000000000e+03,-9.513014052172241719e+00,1.594967578869166402e-02
4.380000000000000000e+03,-9.489718863091720635e+00,9.844215671093614617e-03
4.390000000000000000e+03,-9.504400937749457157e+00,1.373557364795274793e-03
4.400000000000000000e+03,-9.492100392243415286e+00,3.021372864641769240e-03
4.410000000000000000e+03,-9.514314491328196510e+00,1.957890084901148242e-02
4.420000000000000000e+03,-9.488151577001602277e+00,3.715383193434007580e-03
4.430000000000000000e+03,-9.479333846638869687e+00,2.599282423296411793e-02
4.440000000000000000e+03,-9.477302564655243344e+00,2.789705117962881786e-02
4.450000000000000000e+03,-9.494024505259893942e+00,1.181430952936768364e-02
4.460000000000000000e+03,-9.494379705651731172e+00,4.807909043866409604e-03
4.470000000000000000e+03,-9.523169878962811197e+00,7.978019917153744700e-03
4.480000000000000000e+03,-9.520978423320990203e+00,6.213723109418367585e-03
4.490000000000000000e+03,-9.502671799195827163e+00,5.493321243485560501e-03
4.500000000000000000e+03,-9.526921189870076745e+00,1.756253613205416286e-05
4.510000000000000000e+03,-9.474902584335938016e+00,1.042577628003193979e-02
4.520000000000000000e+03,-9.507226890485139137e+00,1.584395486609135872e-02
4.530000000000000000e+03,-9.477113371787837082e+00,1.067050363233512655e-03
4.540000000000000000e+03,-9.533366054784087495e+00,1.342631706554442417e-02
4.550000000000000000e+03,-9.501643890670361969e+00,4.428537548283095759e-03
4.560000000000000000e+03,-9.495516771212908935e+00,1.659239039565019169e-02
4.570000000000000000e+03,-9.482461738475574720e+00,1.690751861490014107e-02
4.580000000000000000e+03,-9.508504301148718696e+00,1.814330236091610260e-02
4.590000000000000000e+03,-9.459126138630177039e+00,3.717633046914414763e-02
4.600000000000000000e+03,-9.515497475975770669e+00,1.612238963001999537e-03
4.610000000000000000e+03,-9.495784196811284161e+00,1.709789076747370018e-02
4.620000000000000000e+03,-9.508189807616210132e+00,8.847226161242005560e-03
4.630000000000000000e+03,-9.491441561134163152e+00,6.112488044340835813e-04
4.640000000000000000e+03,-9.496122363257741839e+00,6.217212717478659556e-03
4.650000000000000000e+03,-9.510104589717684576e+00,1.074648320260873646e-02
4.660000000000000000e+03,-9.497927145798724879e+00,1.604105334129535265e-02
4.670000000000000000e+03,-9.510062684850844050e+00,6.613169751446434930e-03
4.680000000000000000e+03,-9.495596812315294954e+00,2.244919729805783248e-02
4.690000000000000000e+03,-9.500117757116575135e+00,8.267975812016103987e-03
4.700000000000000000e+03,-9.489360681643848494e+00,4.549859281418378032e-03
4.710000000000000000e+03,-9.486065888047862771e+00,1.011532370754864019e-02
4.720000000000000000e+03,-9.511351011184146387e+00,3.574291962841869008e-03
4.730000000000000000e+03,-9.484762733841439086e+00,1.479068716430553820e-02
4.740000000000000000e+03,-9.459445922505922866e+00,1.238035246256607991e-02
4.750000000000000000e+03,-9.470932501642540302e+00,2.464959741779360058e-02
4.760000000000000000e+03,-9.489032320443143931e+00,1.249657479177912478e-02
4.770000000000000000e+03,-9.489778438811487860e+00,1.144358306187420737e-03
4.780000000000000000e+03,-9.505194597966877268e+00,3.206184967323721935e-04
4.790000000000000000e+03,-9.477805446630810593e+00,2.187593793875031167e-02
4.800000000000000000e+03,-9.495185533168239544e+00,5.643062657049391362e-03
4.810000000000000000e+03,-9.508485107826972538e+00,6.114786033188934766e-03
4.820000000000000000e+03,-9.481836997644698783e+00,7.564618899901454085e-03
4.830000000000000000e+03,-9.501807780562320005e+00,1.140760670888862904e-02
4.840000000000000000e+03,-9.501420372285913629e+00,4.105313975945712457e-03
4.850000000000000000e+03,-9.491570971573622728e+00,9.973856851936524492e-03
4.860000000000000000e+03,-9.478693935066353049e+00,2.438059144224347108e-03
4.870000000000000000e+03,-9.491693422898226373e+00,1.942627418843390075e-02
4.880000000000000000e+03,-9.490411643311350787e+00,1.785661307521024810e-02
4.890000000000000000e+03,-9.502000243150035885e+00,1.562975103591224268e-02
4.900000000000000000e+03,-9.511639694315267235e+00,1.247013900030591316e-02
4.910000000000000000e+03,-9.489099532202567744e+00,5.844929494168482620e-03
4.920000000000000000e+03,-9.497561204967691850e+00,1.210375003261621174e-02
4.930000000000000000e+03,-9.492584697892141321e+00,2.269607665017936426e-03
4.940000000000000000e+03,-9.499865850094309394e+00,4.765741590067484879e-03
4.950000000000000000e+03,-9.495557008310246516e+00,2.710182575179675979e-02
4.960000000000000000e+03,-9.496284663073176091e+00,7.191214079399266268e-03
4.970000000000000000e+03,-9.487583189734998257e+00,9.997479090078087438e-03
4.980000000000000000e+03,-9.510924473943791924e+00,1.704459406790981291e-03
4.990000000000000000e+03,-9.468300779096061603e+00,2.703254867033599851e-02
5.000000000000000000e+03,-9.468952429503467272e+00,1.376031186243764637e-02
5.010000000000000000e+03,-9.489899475809822960e+00,1.061125667716211751e-03
5.020000000000000000e+03,-9.483195761573323779e+00,1.608527929382042032e-03
5.030000000000000000e+03,-9.509810857282936070e+00,1.071662829692776597e-02
5.040000000000000000e+03,-9.492376775239929287e+00,4.448152027069163239e-03
5.050000000000000000e+03,-9.509032038546497034e+00,1.560165967955295940e-02
5.060000000000000000e+03,-9.508251291760165813e+00,2.220929565377893766e-02
5.070000000000000000e+03,-9.520706984178854526e+00,6.434935580100109576e-03
5.080000000000000000e+03,-9.501343649936767832e+00,1.022816272720827868e-02
5.090000000000000000e+03,-9.511989999619864022e+00,9.046906701404289208e-03
5.100000000000000000e+03,-9.498818416158464117e+00,1.985687322116902465e-03
5.110000000000000000e+03,-9.503218994594888613e+00,1.073317619786706700e-02
5.120000000000000000e+03,-9.477471326551087927e+00,1.674202645052602634e-02
5.130000000000000000e+03,-9.480716162619664544e+00,1.223583367725389337e-02
5.140000000000000000e+03,-9.491214411576036625e+00,6.293015463022300082e-03
5.150000000000000000e+03,-9.502888013596052730e+00,1.134573759283252770e-02
5.160000000000000000e+03,-9.496884936596508453e+00,4.247997446621631923e-03
5.170000000000000000e+03,-9.496534409689171952e+00,1.316099272595128156e-02
5.180000000000000000e+03,-9.495832781025404401e+00,2.730388686115858832e-03
5.190000000000000000e+03,-9.512347942318285732e+00,7.355697467638755427e-03
5.200000000000000000e+03,-9.489604744451991536e+00,4.195881508749721434e-03
5.210000000000000000e+03,-9.514763772638616501e+00,9.012853698839862204e-04
5.220000000000000000e+03,-9.510397799045417599e+00,9.285463995986731334e-03
5.230000000000000000e+03,-9.483774742431416271e+00,1.570836119085150528e-02
5.240000000000000000e+03,-9.519140812601900592e+00,9.207689135124041968e-03
5.250000000000000000e+03,-9.495298986453894585e+00,2.314308103530926530e-02
5.260000000000000000e+03,-9.491441896061274974e+00,1.897158948760413466e-03
5.270000000000000000e+03,-9.493704988995386174e+00,1.121866147602634811e-02
5.280000000000000000e+03,-9.527951528587459862e+00,2.494671226459743707e-03
5.290000000000000000e+03,-9.478888776900765478e+00,2.081296061443538292e-02
5.300000000000000000e+03,-9.496680037135813990e+00,1.519746852843351093e-02
5.310000000000000000e+03,-9.495263985092886827e+00,5.689239686705426478e-03
5.320000000000000000e+03,-9.487866116832307739e+00,9.683562112637211783e-03
5.330000000000000000e+03,-9.498700105069763922e+00,3.851310062787050015e-03
5.340000000000000000e+03,-9.518362662575864164e+00,9.430678568158157304e-03
5.350000000000000000e+03,-9.484237353452225960e+00,9.338638905366458687e-03
5.360000000000000000e+03,-9.480621327668842468e+00,1.334951028056607925e-02
5.370000000000000000e+03,-9.476950359840486726e+00,8.509064725463311163e-03
5.380000000000000000e+03,-9.504978054497456696e+00,1.950367545440201411e-04
5.390000000000000000e+03,-9.493723256148960843e+00,9.698980317753402858e-03
5.400000000000000000e+03,-9.503993771999155626e+00,2.720010220878510410e-02
5.410000000000000000e+03,-9.486978452119386063e+00,9.547366547838720408e-03
5.420000000000000000e+03,-9.470985927414609762e+00,1.759668224327270991e-03
5.430000000000000000e+03,-9.492267008177185161e+00,1.718162265531653077e-02
5.440000000000000000e+03,-9.498044077991313117e+00,1.027082136062684725e-02
5.450000000000000000e+03,-9.465496193409324022e+00,3.418936474288258864e-03
5.460000000000000000e+03,-9.509564018216037695e+00,1.396062765059902233e-02
5.470000000000000000e+03,-9.515627583608683437e+00,1.440175325388537431e-03
5.480000000000000000e+03,-9.491181384719471481e+00,7.347506319340446623e-03
5.490000000000000000e+03,-9.516596534410055597e+00,1.391431115599583990e-02
5.500000000000000000e+03,-9.486044878084605614e+00,9.915580391134604099e-03
5.510000000000000000e+03,-9.494115933959038856e+00,2.178693779040230538e-03
5.520000000000000000e+03,-9.503786141969026602e+00,1.558451195533905320e-02
5.530000000000000000e+03,-9.493241979609091885e+00,8.114177380684317598e-03
5.540000000000000000e+03,-9.492007688528978804e+00,1.336156749933259391e-02
5.550000000000000000e+03,-9.502646048533218703e+00,3.976357312699185798e-03
5.560000000000000000e+03,-9.499354225291302356e+00,2.337219498767417747e-03
5.570000000000000000e+03,-9.503954596902055130e+00,5.107881902707056554e-03
5.580000000000000000e+03,-9.519950854197965384e+00,1.606417810676674662e-02
5.590000000000000000e+03,-9.490982671007014204e+00,2.381720260436814840e-03
5.600000000000000000e+03,-9.493374037714364277e+00,1.314332171234511293e-02
5.610000000000000000e+03,-9.502888725382785395e+00,1.148903985230642633e-02
5.620000000000000000e+03,-9.504012030765053964e+00,2.539809484699251385e-02
5.630000000000000000e+03,-9.491974424409065136e+00,9.898797179081597619e-03
5.640000000000000000e+03,-9.485276674775381167e+00,4.513906113053423041e-02
5.650000000000000000e+03,-9.502970355043592221e+00,1.585879143584989492e-02
5.660000000000000000e+03,-9.517343742957873332e+00,2.392451613767221374e-03
5.670000000000000000e+03,-9.501077315630201525e+00,7.061918583971760199e-03
5.680000000000000000e+03,-9.495286480446688770e+00,3.877260782095426350e-02
5.690000000000000000e+03,-9.502694404133276151e+00,8.563798342883011117e-03
5.700000000000000000e+03,-9.502517774263381511e+00,9.763634987146829758e-03
5.710000000000000000e+03,-9.513045539206133938e+00,1.480976327703587003e-02
5.720000000000000000e+03,-9.491166754403423056e+00,4.490788992800531787e-03
5.730000000000000000e+03,-9.520318791569984285e+00,2.699770675071988535e-04
5.740000000000000000e+03,-9.511008919463431965e+00,1.306610763745563730e-02
5.750000000000000000e+03,-9.516357146052547122e+00,2.765597316443901832e-02
5.760000000000000000e+03,-9.511329240578060507e+00,1.636663942917415682e-02
5.770000000000000000e+03,-9.513077547798637568e+00,1.088031669578271021e-03
5.780000000000000000e+03,-9.498122321907501941e+00,5.808295792168571836e-03
5.790000000000000000e+03,-9.491712389273946116e+00,9.270466865213045082e-03
5.800000000000000000e+03,-9.482733378439814231e+00,9.698721906633345213e-03
5.810000000000000000e+03,-9.518187810194397969e+00,1.996747904221507497e-02
5.820000000000000000e+03,-9.502640144836234981e+00,1.608559289858835228e-02
5.830000000000000000e+03,-9.519879795244095888e+00,1.791693740285538183e-03
5.840000000000000000e+03,-9.477151771367747557e+00,1.441696759876354150e-02
5.850000000000000000e+03,-9.509890540513140422e+00,2.702979114476811162e-03
5.860000000000000000e+03,-9.503062954108431271e+00,1.074176529837878036e-02
5.870000000000000000e+03,-9.508205131467535765e+00,6.636663886123272960e-03
5.880000000000000000e+03,-9.482796393804925117e+00,1.717545105302153985e-02
5.890000000000000000e+03,-9.484281744393214808e+00,2.265761671115029685e-03
5.900000000000000000e+03,-9.485528395769584620e+00,4.536485975590309749e-04
5.910000000000000000e+03,-9.500766635817873507e+00,2.382716516905425408e-02
